Token Number,Rates,length,index_in_dataset,occurrence_number,device
3210,[0.371428571.],2125,138,2,disk
13869,[0.371428571.],9517,139,2,disk
20889,[0.371428571.],14158,140,2,disk
11905,[0.371428571.],8200,141,2,disk
12280,[0.371428571.],8488,142,2,disk
7831,[0.371428571.],5506,143,2,disk
7529,[0.371428571.],5423,144,2,disk
12412,[0.371428571.],9011,145,2,disk
9006,[0.371428571.],6183,146,2,disk
16930,[0.371428571.],12173,147,2,disk
15486,[0.371428571.],10616,148,2,disk
14179,[0.371428571.],9271,149,2,disk
5001,[0.371428571.],3647,150,2,disk
22668,[0.371428571.],16633,151,2,disk
7285,[0.371428571.],4905,152,2,disk
19747,[0.371428571.],13765,153,2,disk
9844,[0.371428571.],6891,154,2,disk
19877,[0.371428571.],14333,155,2,disk
2750,[0.371428571.],1799,156,2,disk
13693,[0.371428571.],8747,157,2,disk
12020,[0.371428571.],8594,158,2,disk
20309,[0.371428571.],13838,159,2,disk
10324,[0.371428571.],7192,160,2,disk
14764,[0.371428571.],10189,161,2,disk
9820,[0.371428571.],6854,162,2,disk
11416,[0.371428571.],8312,163,2,disk
2092,[0.371428571.],1495,164,2,disk
4429,[0.371428571.],3073,165,2,disk
3000,[0.371428571.],1987,166,2,disk
18323,[0.371428571.],12699,167,2,disk
21008,[0.371428571.],14752,168,2,disk
3181,[0.371428571.],2165,169,2,disk
14053,[0.371428571.],9104,170,2,disk
18511,[0.371428571.],13129,171,2,disk
17578,[0.371428571.],11860,172,2,disk
11770,[0.371428571.],8097,173,2,disk
8875,[0.371428571.],5594,174,2,disk
18906,[0.371428571.],13218,175,2,disk
11786,[0.371428571.],8062,176,2,disk
12958,[0.371428571.],9123,177,2,disk
3016,[0.371428571.],2046,178,2,disk
11328,[0.371428571.],7788,179,2,disk
14425,[0.371428571.],9983,180,2,disk
10324,[0.371428571.],7102,181,2,disk
8292,[0.371428571.],5611,182,2,disk
6477,[0.371428571.],4383,183,2,disk
9391,[0.371428571.],6286,184,2,disk
12307,[0.371428571.],8477,185,2,disk
3742,[0.371428571.],2459,186,2,disk
21151,[0.371428571.],14698,187,2,disk
6976,[0.371428571.],4845,188,2,disk
19017,[0.371428571.],12928,189,2,disk
8261,[0.371428571.],5667,190,2,disk
9140,[0.371428571.],6267,191,2,disk
14142,[0.371428571.],10094,192,2,disk
2794,[0.371428571.],1762,193,2,disk
16003,[0.371428571.],11106,194,2,disk
12346,[0.371428571.],8906,195,2,disk
15176,[0.371428571.],10112,196,2,disk
10098,[0.371428571.],6687,197,2,disk
17126,[0.371428571.],12096,198,2,disk
3039,[0.371428571.],1968,199,2,disk
