index_in_dataset,dataset,start_time,ttft,finish_time,throughput,generated_text
38,triviaqa,1719302.252468545,2.0492495230864733,2.0492495230864733,2.927901132783045,Island
39,triviaqa,1719304.302031925,1.198889133054763,1.198889133054763,6.672843868069805,Dubonnet
40,triviaqa,1719305.501233825,0.8516713969875127,0.8516713969875127,10.567455983416053,Vitamin K
41,triviaqa,1719306.35322349,0.8231231388635933,0.8231231388635933,14.578620662477356,Max Bygraves
42,triviaqa,1719307.176643666,0.4396555309649557,0.4396555309649557,20.470571540967097,Dr Finlay
43,triviaqa,1719307.616698413,0.6342460240703076,0.6342460240703076,7.883376182498132,Never
44,triviaqa,1719308.251248104,1.274128703866154,1.274128703866154,6.278800544815598,Augustus
45,triviaqa,1719309.525661624,1.1060707590077072,1.1060707590077072,9.041012899546619,John Glenn
46,triviaqa,1719310.632043,0.9107493988703936,0.9107493988703936,7.685978172131796,Alloway
47,triviaqa,1719311.543110697,1.594460581894964,1.594460581894964,6.898884879880105,Marni Nixon
48,triviaqa,1719313.137865976,1.494191172067076,1.494191172067076,6.692584046100286,James Hogg
49,triviaqa,1719314.632349934,1.167716525029391,1.167716525029391,12.845583391587658,Albert Einstein
50,triviaqa,1719315.800359785,0.9920819718390703,0.9920819718390703,5.039906118575321,China
51,triviaqa,1719316.792722673,1.1439474371727556,1.1439474371727556,6.119162273137626,Emerald
52,triviaqa,1719317.936955607,0.7803142589982599,0.7803142589982599,28.193769044080817,Breakfast at Tiffany's
53,triviaqa,1719318.717576273,1.696936162887141,1.696936162887141,7.071568313791713,Jimi Hendrix
54,triviaqa,1719320.414800643,0.32158769690431654,0.32158769690431654,21.767001870356818,Archery
55,triviaqa,1719320.736738379,2.08732319297269,2.08732319297269,3.3535774544002717,Bassoon
56,triviaqa,1719322.824354049,1.2353235520422459,1.2353235520422459,11.333063290872337,Culinary apple
57,triviaqa,1719324.059975168,1.4891187760513276,1.4891187760513276,7.386919147691176,Buddy Holly
58,triviaqa,1719325.54939325,1.9464787060860544,1.9464787060860544,5.6512305866004615,Nowhere Boy
59,triviaqa,1719327.496185602,1.4083169670775533,1.4083169670775533,13.491281042667227,Martin Austin Ruane
60,triviaqa,1719328.904796975,1.0973740101326257,1.0973740101326257,21.870392207575087,A Streetcar Named Desire
61,triviaqa,1719330.002462471,0.7220389361027628,0.7220389361027628,15.234635488458542,John Warner
62,triviaqa,1719330.724803114,1.910104151815176,1.910104151815176,6.282379936505753,Johannesburg
63,triviaqa,1719332.635232004,2.3894686109852046,2.3894686109852046,4.18503091190509,"1984, 2004"
64,triviaqa,1719335.025021073,1.2679306690115482,1.2679306690115482,13.407673160278424,Daphne du Maurier
65,triviaqa,1719336.293266579,0.2602655650116503,0.2602655650116503,26.89560564681946,Newbury
66,triviaqa,1719336.553791861,0.7785123959183693,0.7785123959183693,28.259023382726976,Bankside Power Station
67,triviaqa,1719337.332595914,0.8112160430755466,0.8112160430755466,9.861737903591953,Tomatoes
68,triviaqa,1719338.144117574,0.9921876310836524,0.9921876310836524,12.09448659110352,Gary Sparrow
69,triviaqa,1719339.136636235,1.529574234969914,1.529574234969914,7.8453204333923905,Muriel Spark
70,triviaqa,1719340.666508826,1.1380129449535161,1.1380129449535161,9.665970891437716,Salto Angel
71,triviaqa,1719341.804806527,0.23475234396755695,0.23475234396755695,21.299041856174206,Yahoo
72,triviaqa,1719342.039797096,0.49984106700867414,0.49984106700867414,42.013354616249586,Fruit and vegetables.
73,triviaqa,1719342.539882107,1.3602346701081842,1.3602346701081842,7.35167263396151,prosimians
74,triviaqa,1719343.900406943,2.1304216801654547,2.1304216801654547,6.1020783448797715,Jasper Fforde
75,triviaqa,1719346.031153771,1.3497749147936702,1.3497749147936702,3.7043213243923057,Spain
76,triviaqa,1719347.381236783,0.9178048500325531,0.9178048500325531,4.3582249536577695,whey
77,triviaqa,1719348.299332569,2.157538174185902,2.157538174185902,2.317456098725408,Steel
78,triviaqa,1719350.457173991,0.6981713098939508,0.6981713098939508,8.593879345903478,Taiwan
79,triviaqa,1719351.155630907,1.3454469109419733,1.3454469109419733,3.7162373032611176,Seven
80,triviaqa,1719352.501363314,0.8275722770486027,0.8275722770486027,9.666829377768252,Seabird.
81,triviaqa,1719353.329247928,1.6878254709299654,1.6878254709299654,14.811958007853379,The Owl and the Pussy-Cat
82,triviaqa,1719355.017445607,1.4797886298038065,1.4797886298038065,7.43349406695901,Mark Rothko
83,triviaqa,1719356.497526454,0.4337287668604404,0.4337287668604404,27.667060423181947,Muriel Spark
84,triviaqa,1719356.931555228,0.5129511610139161,0.5129511610139161,23.394040041317783,Jake LaMotta
85,triviaqa,1719357.444780925,2.0417186389677227,2.0417186389677227,19.591338021101524,Her Majesty's Chief Inspector of Prisons
86,triviaqa,1719359.486823001,0.49804199300706387,0.49804199300706387,14.055039732163142,Origami
87,triviaqa,1719359.985161472,0.6972462709527463,0.6972462709527463,15.77634826926954,Arthur Ashe
88,triviaqa,1719360.682725912,1.2733136450406164,1.2733136450406164,22.775221260646234,Supercontinents that existed.
89,triviaqa,1719361.956339584,1.3263669090811163,1.3263669090811163,11.309087928310678,The White House
90,triviaqa,1719363.282992099,0.48389739310368896,0.48389739310368896,33.06486091478393,Alexander Dubcek
91,triviaqa,1719363.76720377,1.0400595827959478,1.0400595827959478,13.460767278701859,Hattie Jacques
92,triviaqa,1719364.807558599,1.7269716099835932,1.7269716099835932,8.685724717931237,Gillian Gibbons
93,triviaqa,1719366.534821835,0.8488318677991629,0.8488318677991629,11.780896051803325,Manchester
94,triviaqa,1719367.38394097,1.5781098739244044,1.5781098739244044,3.8020166397409003,tittle
95,triviaqa,1719368.962343451,1.983106384985149,1.983106384985149,2.5212969096650073,Leeds
96,triviaqa,1719370.945740682,1.7991844119969755,1.7991844119969755,3.8906517604998943,Stanley
97,triviaqa,1719372.745243011,0.8427003540564328,0.8427003540564328,13.053275635936622,John Gorman
98,triviaqa,1719373.588261802,1.6697971660178155,1.6697971660178155,5.389876197636316,Mushrooms
99,triviaqa,1719375.258354593,1.2301505198702216,1.2301505198702216,2.4387259538909873,M61
100,triviaqa,1719376.48879473,1.9328523909207433,1.9328523909207433,4.656330738071889,Isosceles
101,triviaqa,1719378.421947608,1.8532327089924365,1.8532327089924365,3.237585852486962,Saddle
102,triviaqa,1719380.275473603,1.9000688828527927,1.9000688828527927,3.6840769632994,Wilkins
103,triviaqa,1719382.175838692,1.6886265098582953,1.6886265098582953,5.329775381031566,Octopussy
104,triviaqa,1719383.864758108,2.34529962297529,2.34529962297529,5.543001786487291,Niagara Falls
105,triviaqa,1719386.210352977,1.993298155022785,1.993298155022785,6.020173133538485,George Blake
106,triviaqa,1719388.203944188,2.5137193049304187,2.5137193049304187,6.365070264057541,Independence Day
107,triviaqa,1719390.717952499,1.0898840730078518,1.0898840730078518,9.175287764690509,Hovercraft
108,triviaqa,1719391.808111218,0.7128601910080761,0.7128601910080761,19.639194580640275,William Holden
109,triviaqa,1719392.521286065,1.7658287109807134,1.7658287109807134,6.795676118175352,Alton Towers
110,triviaqa,1719394.287392912,1.1635451950132847,1.1635451950132847,6.875538684948684,Florence
111,triviaqa,1719395.451232763,0.4350145210046321,0.4350145210046321,20.68896454126451,Pentecost
112,triviaqa,1719395.88648254,1.7127099060453475,1.7127099060453475,9.92579066658933,The Perfect Storm
113,triviaqa,1719397.599475252,0.5356846549548209,0.5356846549548209,24.268008948466907,Christ Church
114,triviaqa,1719398.135407673,1.1144567660521716,1.1144567660521716,10.767577859936685,A tiebreaker
115,triviaqa,1719399.250163876,1.294920097105205,1.294920097105205,10.811477890641292,Arthur Ransome
116,triviaqa,1719400.545362349,1.6830636421218514,1.6830636421218514,4.159082178957324,Maxwell
117,triviaqa,1719402.228716297,1.7188463299535215,1.7188463299535215,2.908927873811269,Syria
118,triviaqa,1719403.947848043,0.516957744024694,0.516957744024694,29.015911210111366,Adrian Cronauer
119,triviaqa,1719404.465132154,0.36314378096722066,0.36314378096722066,68.84325523464392,King Arthur's Round Table
120,triviaqa,1719404.828561732,2.1244824819732457,2.1244824819732457,3.7656229542403667,Khartoum
121,triviaqa,1719406.953337781,1.8921728131826967,1.8921728131826967,6.3419154510605225,John Chilcot
122,triviaqa,1719408.845803251,1.139191638911143,1.139191638911143,21.945385785920433,Antoine Laurent Lavoisier
123,triviaqa,1719409.985306936,0.7621507318690419,0.7621507318690419,20.993222640832197,Papua New Guinea
124,triviaqa,1719410.747741525,1.3048987269867212,1.3048987269867212,9.196115952776244,Charlie Chan
125,triviaqa,1719412.052916968,0.5887476711068302,0.5887476711068302,39.065971941359194,"Huey, Dewey, and Louie."
126,triviaqa,1719412.641997127,1.673408516915515,1.673408516915515,4.78066169684966,Shetland
127,triviaqa,1719414.31570143,2.2687846031039953,2.2687846031039953,6.170704782131438,Pauline Quirke
128,triviaqa,1719416.584776179,0.8669535380322486,0.8669535380322486,6.920786105352758,Rennet
129,triviaqa,1719417.452046214,2.22067807498388,2.22067807498388,3.152190350711151,Benfica
130,triviaqa,1719419.673038086,0.3945329000707716,0.3945329000707716,25.346428645636887,Harrisburg
131,triviaqa,1719420.067826872,0.3309921899344772,0.3309921899344772,36.25463187628537,Muhammad Ali
132,triviaqa,1719420.399206111,0.5743102871347219,0.5743102871347219,22.635847365468585,John le Carré
133,triviaqa,1719420.973775843,0.6431078431196511,0.6431078431196511,13.994542433726062,Cambridge
134,triviaqa,1719421.617155941,0.9248342590872198,0.9248342590872198,16.219122348262157,Charlie Chaplin
135,triviaqa,1719422.542310093,2.5515868798829615,2.5515868798829615,5.878694595219127,Julian Fellowes
136,triviaqa,1719425.09421356,1.8373093530535698,1.8373093530535698,2.177096629564359,Kent
137,triviaqa,1719426.93181006,2.0145648499019444,2.0145648499019444,11.913242704084785,The Underground Railroad
138,triviaqa,1719428.946686956,0.4491466828621924,0.4491466828621924,20.037997258818425,Aldo Moro
139,triviaqa,1719429.396168326,1.3510786520782858,1.3510786520782858,8.881792323149432,South Africa
140,triviaqa,1719430.747547504,2.2241418519988656,2.2241418519988656,8.992232209481484,Ronald Wilson Reagan
141,triviaqa,1719432.971983133,1.1973167250398546,1.1973167250398546,7.5168080523559215,Beetroots
142,triviaqa,1719434.169593145,1.2061972450464964,1.2061972450464964,4.97431081412287,Onions
143,triviaqa,1719435.376094546,0.8035563281737268,0.8035563281737268,16.178081789917076,Harold Wilson
144,triviaqa,1719436.1799339,0.7598525970242918,0.7598525970242918,10.52835777798131,Hartford
145,triviaqa,1719436.940075093,1.20189377409406,1.20189377409406,9.152223130776566,James Woods
146,triviaqa,1719438.142281884,0.8923593629151583,0.8923593629151583,6.723748580839908,Madrid
147,triviaqa,1719439.034923283,1.7474815039895475,1.7474815039895475,6.867025472145872,My Fair Lady
148,triviaqa,1719440.782700093,1.6246740599162877,1.6246740599162877,8.00160495002292,Henry Mancini
149,triviaqa,1719442.407654629,1.3975272548850626,1.3975272548850626,7.87104506302074,Sarah Palin
150,triviaqa,1719443.80545897,0.5139735271222889,0.5139735271222889,11.673752991897633,Subway
151,triviaqa,1719444.319728004,2.5381168350577354,2.5381168350577354,7.091872112179796,Dame Anita Roddick
152,triviaqa,1719446.858162625,0.7287409768905491,0.7287409768905491,6.861148417006005,Peach
153,triviaqa,1719447.587209658,2.051642847014591,2.051642847014591,5.3615569668992045,New Zealand
154,triviaqa,1719449.639170113,0.9568974410649389,0.9568974410649389,9.405396664018484,Goldtrail
155,triviaqa,1719450.596362821,2.0437743850052357,2.0437743850052357,1.9571631924478556,1948
156,triviaqa,1719452.640420792,0.34950701310299337,0.34950701310299337,28.611729164510876,Cary Grant
157,triviaqa,1719452.990235131,1.3323058721143752,1.3323058721143752,6.00462714114137,Cardigan
158,triviaqa,1719454.322823279,1.192511975998059,1.192511975998059,5.869962013707604,Melanin
159,triviaqa,1719455.515612289,2.131865167990327,2.131865167990327,4.6907281708752855,Great Dane
160,triviaqa,1719457.647764443,1.0034146620891988,1.0034146620891988,4.982984790743992,Chile
161,triviaqa,1719458.651447881,1.502915218938142,1.502915218938142,11.976723485917974,Martin Luther King
162,triviaqa,1719460.154650866,1.0524086109362543,1.0524086109362543,15.203220340211699,Arturo Toscanini
163,triviaqa,1719461.207413355,1.1457469551824033,1.1457469551824033,9.600723746412921,Roddy Doyle
164,triviaqa,1719462.353444076,0.2903685769997537,0.2903685769997537,24.10729174736403,Lazarus
165,triviaqa,1719462.64409084,0.46225204202346504,0.46225204202346504,28.123185660995066,United States
166,triviaqa,1719463.106539067,0.408116492908448,0.408116492908448,22.052527051434193,"""Rapture"""
167,triviaqa,1719463.514898335,1.8766032359562814,1.8766032359562814,3.1972661482396485,Syriza
168,triviaqa,1719465.391800439,2.2168730820994824,2.2168730820994824,5.8641155891921395,Respect Party
169,triviaqa,1719467.608966507,0.3814675828907639,0.3814675828907639,15.728728387696695,Sails.
170,triviaqa,1719467.990747257,1.4499864371027797,1.4499864371027797,11.034585973072703,Friends Reunited
171,triviaqa,1719469.441047992,2.0114088288974017,2.0114088288974017,6.463131618610941,Zambezi River
172,triviaqa,1719471.452756478,1.767320821993053,1.767320821993053,5.092454006087287,Blackpool
173,triviaqa,1719473.220367146,1.1158197030890733,1.1158197030890733,5.377212809013316,Canada
174,triviaqa,1719474.336463546,0.85573585703969,0.85573585703969,17.52877348378342,Travel sickness
175,triviaqa,1719475.192492079,1.9764459810685366,1.9764459810685366,5.5655454818213705,On the foot
176,triviaqa,1719477.169254947,1.1640965810511261,1.1640965810511261,5.154211512744307,Plan B
177,triviaqa,1719478.333642454,1.301767764147371,1.301767764147371,10.754606455606687,House of Lords
178,triviaqa,1719479.635693434,0.46367553109303117,0.46367553109303117,71.17045819133149,Niagara River below Niagara Falls
179,triviaqa,1719480.099805044,1.0852988800033927,1.0852988800033927,1.8428103417869075,12
180,triviaqa,1719481.18539897,1.4979509860277176,1.4979509860277176,6.008207267092428,A pieman.
181,triviaqa,1719482.683642732,0.9974365360103548,0.9974365360103548,13.033410678937715,Boston Braves
182,triviaqa,1719483.681360175,0.8420055061578751,0.8420055061578751,11.87640689623354,Katy Perry
183,triviaqa,1719484.523688758,0.6383708210196346,0.6383708210196346,21.930826941053745,Robert Maxwell
184,triviaqa,1719485.162321014,0.9135377008933574,0.9135377008933574,13.135746875323354,Gene Vincent
185,triviaqa,1719486.076149822,1.2271918021142483,1.2271918021142483,11.40815965025216,Female peacock
186,triviaqa,1719487.30360235,0.394795207073912,0.394795207073912,10.131835261239976,Marx
187,triviaqa,1719487.698662913,2.1804026030004025,2.1804026030004025,2.7517853775002545,Almond
188,triviaqa,1719489.879349412,0.7319691840093583,0.7319691840093583,20.492665986070016,The Likes Of Us
189,triviaqa,1719490.611634391,1.9604754361789674,1.9604754361789674,4.080642813659665,Carberry
190,triviaqa,1719492.572382993,0.8391200439073145,0.8391200439073145,14.300695218913715,Horse racing
191,triviaqa,1719493.411788772,0.8826276389881968,0.8826276389881968,10.196825481600802,Kim Smith
192,triviaqa,1719494.294703527,1.3892319900915027,1.3892319900915027,4.318933081583304,Severn
193,triviaqa,1719495.684242354,0.3512448670808226,0.3512448670808226,39.85823370560047,The telephone.
194,triviaqa,1719496.035768867,1.6045751869678497,1.6045751869678497,4.3625253941685544,Raphael
195,triviaqa,1719497.640632631,1.2223449999000877,1.2223449999000877,9.81719563705898,Jamie Oliver
196,triviaqa,1719498.863275739,1.6034389941487461,1.6034389941487461,8.731233337276107,Marcel Marceau
197,triviaqa,1719500.467002289,1.0178806311450899,1.0178806311450899,7.859467756057214,sweating
198,triviaqa,1719501.485192127,1.8335327010136098,1.8335327010136098,9.817114246203124,Almond and apricot
199,triviaqa,1719503.319043945,0.4269956948701292,0.4269956948701292,18.735551894576364,Budapest
