index_in_dataset,dataset,start_time,ttft,finish_time,throughput,generated_text
11,samsum,1576414.872089072,1.9076506621204317,1.9076506621204317,72.86449388248886,"Janice has watched almost all of the Top 50 Best Films of 2018, including Deadpool 2 and Avengers, which her boyfriend forced her to watch."
12,samsum,1576416.780040471,1.3245625998824835,1.3245625998824835,114.75486323823849,"Luke and Martial are planning to attend team selection tomorrow despite their injuries, and will inform Jose in the morning that they are ready to play."
13,samsum,1576418.104944548,2.741072171833366,2.741072171833366,78.07164006807821,"Sally and Rita are excited about Borns' new album, with ""God Save Our Young Blood"" and ""Faded Heart"" being their favorite tracks. They're also looking forward to Florence's new single, which is coming out tomorrow."
14,samsum,1576420.846316717,2.5254020928405225,2.5254020928405225,85.13495756161834,"Martin won two cinema tickets by writing a short review on Facebook for a movie magazine. He won tickets to see a new film with Redford, which he thinks is pretty cool, and they can go see it by the end of the week."
15,samsum,1576423.372031777,1.771893747150898,1.771893747150898,71.67472666135235,"Max is working on a music project and shares it with Jim, who promises to listen to it when he gets home and give his feedback."
16,samsum,1576425.144293292,1.4144700290635228,1.4144700290635228,96.14908566853228,Wanda wants to have a party and needs Gina's help. Gina will try to borrow her father's car to go grocery shopping with Wanda on Friday.
17,samsum,1576426.559404224,1.3143021911382675,1.3143021911382675,99.67266347364593,"Madison saw an offer for a trip to Thailand, which is not too expensive, except for the tickets, but children under 12 get 50% off."
18,samsum,1576427.874016372,2.202509460039437,2.202509460039437,66.28802402391761,"Charlee is in a theatre class in Portuguese at her university, where they are preparing a performance of a Polish play translated into Portuguese."
19,samsum,1576430.076861079,0.8406824038829654,0.8406824038829654,58.28598264181282,Jesse broke his razor and wants to borrow Stig's.
20,samsum,1576430.91787398,2.092869540909305,2.092869540909305,30.580023622587305,Meg can meet Ann at home at 7 pm after Ann's extra math classes.
21,samsum,1576433.0111162,2.495607168180868,2.495607168180868,61.70842990175244,Jones and Angelina meet up after a long time and discuss meeting in town later in the afternoon. Jones will call Angelina to confirm the meeting location.
22,samsum,1576435.507086154,1.8209805849473923,1.8209805849473923,117.51910029627383,"Bella wants to talk to Clara about something, but it's not dramatic. Clara suggests they have a drink and a snack at her place after 7:30. Bella will bring the wine and park along the road as Clara's drive is taken"
23,samsum,1576437.328363926,1.4162459450308233,1.4162459450308233,98.14679469177565,"Gary is driving for Uber and loves it, despite Ellie's initial reservations and her expectation that he would be awkward around new people."
24,samsum,1576438.744954928,2.844040426891297,2.844040426891297,74.89345017251442,Elena wishes Dorothea a happy birthday and hopes all her dreams come true. Dorothea is celebrating with Tom and plans to eat out in town. Elena invites them to enjoy themselves and promises to see them at Dorothea
25,samsum,1576441.589307082,1.9488747022114694,1.9488747022114694,131.87097133970255,"Charles and Camilla are planning to visit the German markets in Birmingham and Manchester this weekend, where they will indulge in sausages and beer. Camilla is interested in trying the mulled wine, which Charles recommends, and they discuss their plans for"
26,samsum,1576443.53847323,1.7868144768290222,1.7868144768290222,63.24103675303545,"Mary is broke and asks Carter to lend her a few bucks, and he agrees to meet her at the train station in an hour."
27,samsum,1576445.325656664,2.023609194904566,2.023609194904566,48.42832314004272,"Chloe hasn't watched the series Biwott told her about yet, but plans to watch it over the weekend."
28,samsum,1576447.349689168,2.3737251500133425,2.3737251500133425,95.209000923603,"Iris is trying to remove herself from an expense in the group, but it involves a person who has left the group, so she needs to add them back to remove the expense. Luke suggests deleting the expense and re-adding it, and Iris"
29,samsum,1576449.723713153,2.1514109808485955,2.1514109808485955,20.45169444224217,Alex will join Huda for swimming in 2 hours.
30,samsum,1576451.87544294,1.8266112050041556,1.8266112050041556,106.75506613874974,"Tina and Steve are planning to have pasta for dinner, but they need to do some shopping first. Steve offers to help Tina with the shopping list, and they agree to meet in the car park after work."
31,samsum,1576453.702345072,1.1730531798675656,1.1730531798675656,70.75553046058019,"Christie and Katie are both tired after the party, but they agree it was great fun."
32,samsum,1576454.875724159,2.124577487120405,2.124577487120405,117.67045519193714,"Jess had a dream about being a lion tamer and wondered if it meant she should go to Africa. Her friends Lynn and Charlie joked about the dream, but then started discussing the meaning of dreams. They talked about whether dreams can show the future or"
33,samsum,1576457.000671004,2.5005554240196943,2.5005554240196943,68.78471812614593,"Sophie is waiting for Tina to arrive so they can catch the bus, which is leaving in 3 minutes. Tina is almost there and is already dressed, but Sophie is getting impatient."
34,samsum,1576459.501513943,0.7367484688293189,0.7367484688293189,96.3693892880671,Louisa will lend Thelma her red velvet dress so she can look wonderful.
35,samsum,1576460.238692541,2.093758560018614,2.093758560018614,40.59684895055155,"Tobias and Trevor are going to grab a beer after work, meeting at Tobias' place at 9."
36,samsum,1576462.33284001,2.730484114959836,2.730484114959836,86.06532398869375,"Anna is promoting an app that helps people choose what to wear, and Peter is skeptical, but Anna suggests they play a game to demonstrate its usefulness. She asks Peter how many pairs of trousers and shirts he has, and he estimates 5-6"
37,samsum,1576465.063616713,2.9204646048601717,2.9204646048601717,72.24877837891222,"Peadar invites friends for a drink, but Clare and Annette are unavailable. Annette is home sick with lung lurgy. Oli asks if people are at Jesus bar, and James says he's heading there. Anne double books herself,"
38,samsum,1576467.984375715,2.650215334026143,2.650215334026143,90.181351277942,"Martin wants to talk to Nicole about something, but prefers to do it in person. Nicole is busy at work due to recent resignations, but Martin eventually tells her that he's asexual, which he thinks could be a problem in their relationship."
39,samsum,1576470.634886086,1.8954781231004745,1.8954781231004745,134.00312929200507,"Dan will split the BBQ costs equally among everyone, but Sara removes herself since she didn't eat. Ken jokes that there are no leftovers for Sara, but Dan thanks everyone for their kind words and acknowledges that Eric and Gerardo cooked their own food."
40,samsum,1576472.530664535,1.3067230801098049,1.3067230801098049,93.36331611265966,"Andrea is taking her sick son to the doctor and will be absent from work for a couple of days, which is okay with Patrick."
41,samsum,1576473.837705023,1.7055582031607628,1.7055582031607628,148.33853194287775,"Guido is having trouble understanding Agata's posts on Facebook, but she explains that they are actually her Twitter posts being shared on Facebook. She also corrects him that she is learning JavaScript, not Java. Guido is impressed by her coding skills"
42,samsum,1576475.543569092,2.152347050141543,2.152347050141543,114.75844473304467,"Julia and Gail discuss their social media habits, with Gail jokingly admitting to ""spying"" on their friends by looking at their posts. They share examples of friends who post about their charitable activities but don't actually follow through, and"
43,samsum,1576477.696222719,2.3015661309473217,2.3015661309473217,56.91776492473869,"Robert asked Gabriel to grab coffee, but Gabriel had quit his office job a month ago and is now at home considering his next steps."
44,samsum,1576479.998139567,2.142090600915253,2.142090600915253,54.61953847797535,Willy likes Vinny's car and wants to borrow it for a day. Vinny agrees to carpool with Willy a couple of days a week.
45,samsum,1576482.140595237,2.6121166520752013,2.6121166520752013,85.37137873334915,"Quinn and Kyle are going out tonight after school is over for a bit. Kyle is leaving school at Easter and is working for his uncle at a building site, while Quinn has GCSES and is stuck in school. Quinn is jealous of Kyle's"
46,samsum,1576484.752995424,1.4558023491408676,1.4558023491408676,109.21812297791169,"Mark and Jeff are excited about a new car and are eager to be the first one to try it out, with Mark willing to bet Jeff $100 that he'll get to drive it first."
47,samsum,1576486.20910964,1.010943383909762,1.010943383909762,52.42627910083919,Mike will refill the hand sanitizer by the restrooms.
48,samsum,1576487.220351,1.190519112860784,1.190519112860784,119.27569953814348,"Jill is bored and needs to find a job, having already watched everything on YouTube. Nate is still at work and will call her when he gets off."
49,samsum,1576488.411391554,1.7318280930630863,1.7318280930630863,61.20699879196305,Alexa confesses to Hunter that she asked Ethan to insult him because she was jealous of their interaction.
50,samsum,1576490.143553684,1.4087035150732845,1.4087035150732845,105.77101455748736,"Anne hates Miranda because she called Tom, who Anne is dating, and was being sweet to him, which Anne thinks is an attempt to take Tom away from her."
51,samsum,1576491.552501205,1.9517130220774561,1.9517130220774561,36.37829906182912,"Gene sent a package to Jack on Friday, but Jack hasn't received it yet."
52,samsum,1576493.504511804,2.515352478949353,2.515352478949353,65.99472693756907,"Greg needs to stay after hours and asks Betsy to pick up Johnny, but she can't because she has long hours at work on Tuesdays, which are her days in the kindergarten."
53,samsum,1576496.020182629,2.703014721861109,2.703014721861109,87.67987761339982,"Rael hates his job and is considering quitting, but Zach suggests he consider a career in IT, which he thinks is a good place to work with good money and no stress. Zach offers to help Rael get started with online courses and connect him"
54,samsum,1576498.723488056,1.0389775019139051,1.0389775019139051,87.58611214619036,"Natalia, Harriet, and Lara agree to book a flight today to avoid it getting more expensive."
55,samsum,1576499.762746124,1.684866433031857,1.684866433031857,57.57132915601622,"Natalie asks Monica to send her the recipe for her famous cheesecake, and Monica sends it to her."
56,samsum,1576501.447923392,3.131909465882927,3.131909465882927,95.14962141984836,"Nancy and Phil discuss the benefits of reading news online, with Phil preferring Twitter for its concise and reliable information. Vic prefers Facebook for its interactive features and ability to share content with friends. They also discuss other social media platforms, including Instagram, where"
57,samsum,1576504.580138094,1.0588821158744395,1.0588821158744395,103.88314086234281,"Amanda asks if Peter has seen a guy with dreads, and Peter describes him as awkward, but Dan thinks he's cool."
58,samsum,1576505.639545812,1.9695749019738287,1.9695749019738287,117.2841915118339,"Jane asks David if he's coming home for Christmas and if he knows what his dad would like for a gift. David suggests getting his dad an iPad, which Jane thinks is a good idea, and David offers to order it online and have it shipped"
59,samsum,1576507.609415961,3.0626954881008714,3.0626954881008714,77.38281553644104,"Sebastian is happy with his life in the past year, having learned to be resourceful and responsible, and having the power to make his dreams come true. He's also satisfied with his relationship. Kevin is happy for him, but feels he doesn"
60,samsum,1576510.672398375,0.6322020599618554,0.6322020599618554,52.198501222838615,Tony has posted a photo of a cat.
61,samsum,1576511.30484569,2.2860197299160063,2.2860197299160063,53.36786835364827,"Colin tells Ava that she is officially shorter than penguins because their average height is 162cm, and Ava is 158cm tall."
62,samsum,1576513.591224797,1.8686557009350508,1.8686557009350508,97.93136312292799,"Natalie wants to go to a new club at Regents Street and asks Judy if she can go with her. Judy is going on Saturday with her friends Miranda and Helen, and Natalie is going on Friday."
63,samsum,1576515.460191565,1.2442001579329371,1.2442001579329371,45.81256451108112,Tiffany asked Railey to buy her a burger on her way home.
64,samsum,1576516.704665788,2.015162745025009,2.015162745025009,53.59368629984259,"Precious asked Rhonda to send the content for the November email blast, but Rhonda told her it's on Dropbox."
65,samsum,1576518.72016021,2.4601691619027406,2.4601691619027406,76.01103326381455,Kate broke her arm and needs to know if her medical insurance covers hospital costs. Greg suggests she call Linda or ask someone at the reception to find out what kind of package she has.
66,samsum,1576521.180705491,1.4859348009340465,1.4859348009340465,115.75205042097554,"The group is mocking Donald Trump for not attending a ceremony, calling him names such as ""pussy"", ""sissy boy"", and ""snowflake"", and making jokes about his hair and makeup."
67,samsum,1576522.666946339,1.4467922560870647,1.4467922560870647,44.23579109629173,Randolph asks Maya to buy 5 packs of earplugs from the pharmacy.
68,samsum,1576524.114088742,2.3102358269970864,2.3102358269970864,97.8255108673306,"Olivia needs to do her accounts and upload videos to YouTube, but is putting it off until the last minute. Jake has also had issues with copyright strikes on YouTube, including a claim from Sony Music on one of his own pieces."
69,samsum,1576526.424614554,1.099599404959008,1.099599404959008,100.94585309832716,"Mia and Steven are going to the movie at 9pm. They will meet at 8pm to grab something to eat, possibly Chinese."
70,samsum,1576527.524808091,1.6380668350029737,1.6380668350029737,51.279958915624775,"Sara will do the washing up, but only after she gets back from the cinema with Jack."
71,samsum,1576529.163243675,1.4239620801527053,1.4239620801527053,61.79939847173662,Paul will be late coming home and will call Lena in 15 minutes to explain what happened.
72,samsum,1576530.587542382,1.0168852708302438,1.0168852708302438,107.19006669356722,"There is a car accident on Circle Drive, near the Circle Mall, but fortunately, there are no reported deaths."
73,samsum,1576531.60476901,1.385106500936672,1.385106500936672,68.58678371356764,"Iris is excited because Pete has been interviewed, which makes him famous in her parents' eyes."
74,samsum,1576532.990233929,1.8897595300804824,1.8897595300804824,79.90434634483314,"Derek asked Judy to feed his animals on Friday and Saturday, and she agreed. He will give her his keys on Thursday and will provide more details later."
75,samsum,1576534.880370088,1.970167915103957,1.970167915103957,119.27917321077685,"Wayne picks up Tommy from the station, but his mother had texted him to take a bus instead. Tommy enjoyed their weekend together, particularly angling, and they plan to do it again. Wayne sends Tommy some photos and they say their good"
76,samsum,1576536.850841799,2.188958230894059,2.188958230894059,55.27743667844165,"Tilly is leaving school after detention, which she didn't inform her parents about. She will be home in about 40 minutes."
77,samsum,1576539.040172607,1.8159919090103358,1.8159919090103358,45.15438620246259,Carmen is offering to help Viola with last-minute preparations before her wedding.
78,samsum,1576540.856511653,1.3842603941448033,1.3842603941448033,78.74241035938924,William is making spaghetti and asks Olivia to buy fresh tomatoes and Beth to buy chocolate for after dinner.
79,samsum,1576542.241129394,3.0162419399712235,3.0162419399712235,74.92767639261596,"Leah met a creepy guy at a poetry reading who seemed to know a lot about her, including her friends and a recent event she attended, which he claimed he found out by googling her. He also thought she had a crush on him because"
80,samsum,1576545.257674199,1.4713952608872205,1.4713952608872205,68.64233064003422,Jasmine and Paola are listening to and enjoying Charlie Puth's new song and Ed Sheeran's Galway Girl.
81,samsum,1576546.729426138,3.151254176860675,3.151254176860675,77.11215483166137,"Stanley is upset with his girlfriend Del because she accused him of having an affair after he told her he couldn't go for the weekend due to work. He's considering giving up on the relationship. Bill is concerned about the Lidem project, which"
82,samsum,1576549.880978762,1.4645865261554718,1.4645865261554718,88.76225315362485,Ali thinks he left his wallet at Mohammad's place and asks him to check. Mohammad finds it and agrees to bring it to uni tomorrow.
83,samsum,1576551.345922506,1.097167702158913,1.097167702158913,72.915015491782,"Tanya is relieved to hear that Rosie is feeling better, but not fully recovered."
84,samsum,1576552.443516637,2.5807153729256243,2.5807153729256243,77.11040205662198,"Igor is demotivated at work and has a lot to do before his notice period ends. John advises him to grit his teeth and get the work done, suggesting that how he ends things will reflect his character."
85,samsum,1576555.024528166,1.4965933789499104,1.4965933789499104,105.57309835946302,"Kamden hasn't been on social media but uses Facebook chat to stay in touch with friends, including Mckinley, who uses Facebook to keep in contact with people."
86,samsum,1576556.521419341,1.190926071954891,1.190926071954891,111.67779691117356,Chris and his friends pushed some girls into a pool and got them to undress because they were already wet. June thinks this is awful.
87,samsum,1576557.713039127,1.2698332341387868,1.2698332341387868,111.03820266259417,"Vincent broke his lamp with his bare hand while playing with his cat, and he has already ordered a new one to be ready for pickup on Tuesday."
88,samsum,1576558.983534795,1.322714142035693,1.322714142035693,31.752892530022294,Tobias found Natalie's wallet in her room.
89,samsum,1576560.306568663,2.649198462953791,2.649198462953791,65.68024345220036,"Margaret and Evans will meet on December 4th at 10:00 and on December 11th at 11:00. They are unsure about meeting on December 18th, but may meet on December 14th if Evans is"
90,samsum,1576562.956075643,1.6836478270124644,1.6836478270124644,111.6623066794171,"The agreement will give a special legal status to the body of water, which is neither a sea nor a lake, and will divide its seabed. It is rich in resources, including gas, oil, and caviar."
91,samsum,1576564.640049117,1.9794310121797025,1.9794310121797025,80.32611342433853,"Aimee is looking for Maryam and has tried calling and visiting her home, but can't find her. Soren suggests that she might have gone somewhere with her father."
92,samsum,1576566.619786456,2.4589206560049206,2.4589206560049206,72.38948502275049,"Charlie's sister just passed her last exam at university and they want to celebrate. They're planning to go out tonight and Frank is interested, but wants to know the plan later."
93,samsum,1576569.079017438,1.1786929809022695,1.1786929809022695,37.329483345458414,Patricia asks George to call her in an hour.
94,samsum,1576570.258049647,1.7201565839350224,1.7201565839350224,51.739475830975806,"Joe invited Pete to come over tonight to watch Deadpool 2 with the guys, and Pete agreed."
95,samsum,1576571.978572359,2.2975972259882838,2.2975972259882838,39.171356485812076,Isabella thanks Betty for sharing about her work and invites her to do something together.
96,samsum,1576574.276511493,1.123184107011184,1.123184107011184,72.11640504382017,"Tom and Elena are standing a few meters away from Jeffrey, but he can't see them."
97,samsum,1576575.400061878,2.1359184191096574,2.1359184191096574,46.8182675449207,Milena and Kate agree that a small but interested audience is better than a large but unengaged one.
98,samsum,1576577.536361735,1.1943435149732977,1.1943435149732977,132.2902481733092,"Bella and Eric's boss appreciated their decision to dismiss a potential client's request, as he was looking forward to bringing in a competitor of the client."
99,samsum,1576578.731374573,1.5451772850938141,1.5451772850938141,60.834443339809305,"Ryan and Jack are going to a dance casting together, with Jack encouraging Ryan to come along."
100,samsum,1576580.276894776,2.7393831349909306,2.7393831349909306,83.2304167634276,"Sonia and Toni are reminiscing about their trip to San Sebastian last year. Toni recommends an Airbnb place they stayed in, which was small but had a great location next to the Playa de la Concha. Sonia is planning a trip to San"
101,samsum,1576583.016578087,2.620443640043959,2.620443640043959,93.4956189311097,"Nathan and Deborah are packing for a trip and making plans for the next day. They will take the girls to the forest with their grandparents, and Nathan and Deborah will have some alone time to ride their bicycles to a cliff. Nathan has a dentist"
102,samsum,1576585.637398636,2.191180696943775,2.191180696943775,93.10049156810119,"Ross wants to do karaoke tonight and Chandler agrees, but only if he can record everything. Ross is excited and thinks girls will love it too. Chandler is teasing him and joking about recording the event."
103,samsum,1576587.828873979,1.7499268290121108,1.7499268290121108,124.57663736892812,"Judy is attracted to jerks, including Andrew who only wanted to sleep with her and then stopped contacting her. She also mentions Bruce, who is a sweet and caring guy, but she doesn't feel the same level of attraction."
104,samsum,1576589.579114955,1.6260473581496626,1.6260473581496626,105.77797696847215,"Kristina and Estefania are watching America's Top Model on TV, and Estefania wants to look like Tyra Banks. Jannette joins in, having just arrived home, and shares a photo."
105,samsum,1576591.205467261,1.589827855117619,1.589827855117619,75.47987010903273,"Avril invites Frank to join her for horse racing and mushroom picking, but Frank is only interested in the horse racing."
106,samsum,1576592.795626324,1.4225917200092226,1.4225917200092226,98.41193227182032,"Jim is helping Finn track his shipment. Finn's order number is 45678, and the package has left the warehouse and will be delivered tomorrow."
107,samsum,1576594.218588212,1.7444559128489345,1.7444559128489345,80.25424945899658,"Tom and Ben are meeting at 2pm in the Oval Room to discuss a contentious issue, and Tom is warning Ben to be prepared for a fierce argument."
108,samsum,1576595.963399833,2.221747268922627,2.221747268922627,102.62193328162033,"Karen is stuck in traffic on the road from the swimming pool to Waitrose due to blocked lanes and vans. Peter is working on a presentation for the repairs team and is not leaving until 6, having been assigned the task by Eileen."
109,samsum,1576598.185441519,1.6785489371977746,1.6785489371977746,95.32042614563822,"Jose and Ricky wish each other a Merry Christmas and a Happy New Year, looking forward to adventures in 2019, including traveling to Cuba, Mexico, and Thailand."
110,samsum,1576599.864297492,2.0440225310157984,2.0440225310157984,101.27089934626561,"Jen is fed up with her boyfriend and wants him to move out, but he's not giving her back the money he owes her. Jane advises Jen to get rid of him, saying she's been right about him from the start. Jen feels"
111,samsum,1576601.908638759,1.9524541290011257,1.9524541290011257,51.729768448732536,"Emma is waiting for William to return with Shake, but he's been in line for 20 minutes due to a rush."
112,samsum,1576603.861436285,1.9773842999711633,1.9773842999711633,93.5579391434927,"Marta thinks Jay is a pathological liar because he claims to have a lot of money and travel the world, but she found out he actually lives in a small apartment in the outskirts of town."
113,samsum,1576605.839132511,2.0388657299336046,2.0388657299336046,129.4837595845986,"Claire and Aaron are attending a conference at school, where Aaron is giving two lectures and hosting the event. Claire is interested in attending Jo's workshop on teamwork and Aaron recommends it, having taken a mindfulness workshop with the same coach in Berlin."
114,samsum,1576607.878308047,1.6093861439730972,1.6093861439730972,102.52356192943473,"Ann congratulates Sue and Julie on their achievement, saying they did great. They're glad it's over and Ann suggests a celebration tonight, which they both agree to."
115,samsum,1576609.487987727,1.6721777520142496,1.6721777520142496,132.16298311216661,"David is considering getting a new tattoo, possibly a skull and rose on his back, but is unsure what to add to make it more personal. Mike suggests they brainstorm ideas together and possibly get tattoos at the same time."
116,samsum,1576611.160455935,1.8261429050471634,1.8261429050471634,148.40021514800395,"John plays a game where players from around the world battle each other with tank squadrons, but the game prevents higher ranked players from interacting with lower ranked ones. Andrew compares this to World of Warcraft, where a player with a lot of experience can easily"
117,samsum,1576612.986915658,3.16007499396801,3.16007499396801,69.30215277106711,"Dima's laptop is broken after the cat spilled coffee on it, and she needs to deliver a translation tomorrow. Nada lends Dima her laptop, which is a huge relief, and they discuss the importance of having a backup laptop."
118,samsum,1576616.147297839,2.203401788137853,2.203401788137853,93.03795662853226,"Stefano and Josie discuss Umberto Eco's novel Foucault's Pendulum, which Josie finds weird and nerdy. Stefano defends Eco's work, suggesting that it's not all about pizza and mafia, and recommends The Name"
119,samsum,1576618.351020593,2.0980289820581675,2.0980289820581675,113.91644350191048,"Fiona is preparing a dinner for Chris and wants to make a tart that Tina made. Tina agrees to help and they start preparing the tart, but Fiona admits she bought the crust and made a mistake with the filling last time, ending up with lemon"
120,samsum,1576620.449346891,1.2088147432077676,1.2088147432077676,68.66229955116803,"Ewan graduated and his uncle Jayson congratulated him, joking about how time flies."
121,samsum,1576621.658467201,1.9837955050170422,1.9837955050170422,134.59048542289457,"Bobby is annoyed by pharmaceutical companies inventing illnesses to sell medical products, and he believes they are lying to people. He found a commercial for a non-existent illness and discovered that it was actually a mint being sold as a medical product. He thinks"
122,samsum,1576623.642568814,2.5182875408791006,2.5182875408791006,82.59581029709975,Adele is still listening to a song Kode recommended and wants to hear more from the same singer. Kode has had the song in his music library for 3 years and offers to give Adele the whole album on a USB drive.
123,samsum,1576626.161180212,3.055837592110038,3.055837592110038,83.44684307123927,"David and Victor discuss Victor's takeover of Chris's company, which was struggling with debt. Victor accommodated Chris's team in his own office, allowing Chris to remain as Director. David appreciates Victor's help and they discuss the slow market, with"
124,samsum,1576629.21730545,1.967782614985481,1.967782614985481,92.99807743313671,"Miriam invited Pegah over to her place, but Pegah will be late, working until 21:30 and getting back at 22:00. Pegah is tired and needs to work many shifts, but will have a cup of tea"
125,samsum,1576631.185373472,2.0383817099500448,2.0383817099500448,100.56997617243337,"Steffen is looking for a ride to the infinity pool but can't walk due to a twisted ankle. Irene offers a lift but they can only park at the bottom and hike up, which Steffen can't do. Dan suggests Mr. Budd"
126,samsum,1576633.224087429,2.2961087049916387,2.2961087049916387,45.72954223453561,"Jeremih wants Hansel to tell his sister to text back, but Hansel is not getting involved in their issues."
127,samsum,1576635.52054184,2.864184157922864,2.864184157922864,73.31930784516808,"Katy and Ana are going to see a film by Lola Arias and invite Carlton to join them. The film is about the making of a play that Carlton saw last year, which is on the same subject as his work. They plan to meet"
128,samsum,1576638.385030384,1.9390288121066988,1.9390288121066988,127.89907940076206,"Duncan wishes Carl good luck in the championship, and Carl is confident in his new 6 speed hydrolic shift gearbox. Duncan and his friends will attend the championship to watch Carl's cousin compete. Carl thanks them and reserves VIP seats for them."
129,samsum,1576640.324344652,1.726865879027173,1.726865879027173,123.34484257688455,"Will asks Emma what she wants for dinner, but she tells him not to worry about it and that she's not hungry. She says she'll be home soon and Will offers to pick her up, but she declines. They exchange ""I love you"
130,samsum,1576642.051570678,0.8159307159949094,0.8159307159949094,84.56600376401381,Marcus will pick Mark from the airport in Sydney on Thursday at 4 PM.
131,samsum,1576642.868115777,2.354805425973609,2.354805425973609,105.74122059237628,"Inez proposes a new Food Evening and shares a photo of her idea. The group is excited and happy about the prospect of another evening together. They discuss the previous evening's event, which was a success, and decide to explore more world cuisines"
132,samsum,1576645.22323806,2.398248953046277,2.398248953046277,62.96260436523842,"Linda missed the train and the next one is in an hour, which is not a tragedy, but it was expensive, costing 80 euros for a return ticket to Amsterdam."
133,samsum,1576647.621785179,1.7486645530443639,1.7486645530443639,49.180387313436995,Daniel wants to know when Missy gets out of work so they can have drinks after dinner.
134,samsum,1576649.37077931,2.1700632460415363,2.1700632460415363,88.93750002542822,"Kaylin is joking about Cynthia's appearance and making funny GIFs. Amir is laughing and joking back with her, and they're both making plans for the next day, which Amir doesn't feel like doing."
135,samsum,1576651.541156563,2.2592095779255033,2.2592095779255033,66.39490265340324,"Alex wants Martin to buy milk, but Martin just bought some yesterday. Alex is craving milk and Martin agrees to buy more, finishing his project first."
136,samsum,1576653.800717268,1.7904360829852521,1.7904360829852521,126.22623178102111,"Jamie was at school today, but Jack is sick with a high fever and terrible cough. Helen's pediatrician, Dr. Tornez, is great with kids and treats each case individually. The school trip is off because half of the class is sick"
137,samsum,1576655.591447219,1.413738542003557,1.413738542003557,100.44290070691353,"Jamilla reminds Kiki that the audition starts at 7:30 PM and asks which station, to which Kiki responds that it's Antena 3, and Yoyo confirms."
138,samsum,1576657.005471496,1.0723284331616014,1.0723284331616014,75.5365590383382,"Mike asked Ann for John's new phone number, but Ann told him to ask Mary instead."
139,samsum,1576658.078114646,1.967547670006752,1.967547670006752,127.56997140462607,"Parker and Jason are discussing the Arrowverse and its connection to the DC Universe. They both prefer the DC Universe over the Marvel universe. Jason is still downloading the latest episode of Arrow Season 7, and Parker will come over with a USB once"
140,samsum,1576660.045975942,2.2058057689573616,2.2058057689573616,39.89471840106564,Helen forgot her laptop at home and needs Debbie to bring it to work for a presentation.
141,samsum,1576662.25220649,2.2406623540446162,2.2406623540446162,55.78707553789293,"Matt needs to find out what internet connection they have at home so he can use it for an application, but Nick doesn't know."
142,samsum,1576664.493238371,1.2152942009270191,1.2152942009270191,86.39883241432949,"Harry sent Jacob a song 3 days ago and Jacob forgot to listen to it, promising to do so later that night."
143,samsum,1576665.70886814,1.079496615100652,1.079496615100652,69.47682739422673,"Adelle was supposed to clean the hamster cage after school, but she didn't."
144,samsum,1576666.788815855,2.4553991709835827,2.4553991709835827,95.70745269326771,"Adam is worried about May's mental health, as she's been feeling depressed, bored, and unhappy, and has trouble sleeping. Karen agrees that it's serious and suggests May see a specialist, but May is resistant to the idea. Adam wants to"
